CHW_PRIMARY_SUPPLIER_NUMBER,DEST,container,CHW_SKU_NUMBER,PRODUCT,MC1_NAME,MC2_NAME,MC3_NAME,BRAND,CUSTOMER_EARLIEST_TARGET_DATE,EARLIEST_TARGET_DATE,CHW_MOQ_LEVEL,CHW_OTB,CHW_PRIMARY_SUPPLIER_NAME,CHW_UNITS_PER_CARTON,CHW_MASTER_CASE_PACK,CHW_MASTER_CARTON_CBM,upload_timestamp,Demand,cases_needed,cases_assigned,cbm_assigned
3722,TLA,1,166310,Frisco Cat Litter Scoop,Hard Goods,Litter Accessories,Waste Disposal,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,3722-JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,48,48,0.05103,2025-11-11 12:30:39.465057,456.6529206395265,10,10,0.5103
3722,TNY,1,166310,Frisco Cat Litter Scoop,Hard Goods,Litter Accessories,Waste Disposal,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,3722-JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,48,48,0.05103,2025-11-11 12:30:39.465057,503.3470793604736,11,11,0.56133
3755,MDT1,1,252559,Frisco Sofa Pet Bed with Removable Cover,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.2801283614201608,2025-11-11 12:30:39.465057,31.94529582924969,32,32,8.964107565445145
3755,MDT1,1,252556,Frisco Sofa Pet Bed with Removable Cover,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.2156740481730442,2025-11-11 12:30:39.465057,30.757498783896516,31,31,6.68589549336437
3755,MDT1,1,252557,Frisco Sofa Pet Bed with Removable Cover,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.215673,2025-11-11 12:30:39.465057,37.720945111030616,38,38,8.195574
3755,MDT1,1,156782,Frisco Deluxe Foldable Wooden Carpeted Cat & Dog Stairs,Hard Goods,Containment & Gear,Gear,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.146048569427514,2025-11-11 12:30:39.465057,153.60919662865805,154,154,22.491479691837156
3755,MDT1,1,156781,Frisco Deluxe Foldable Wooden Carpeted Cat & Dog Stairs,Hard Goods,Containment & Gear,Gear,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0843983498313296,2025-11-11 12:30:39.465057,64.7558507856096,65,65,5.485892739036424
3755,MDT1,1,177904,Frisco 47.5-in Modern Cat Tree & Condo,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.076232099402542,2025-11-11 12:30:39.465057,28.72243645463656,29,29,2.210730882673718
3755,MDT1,1,139519,Frisco Birthday Cake Dog & Cat Hat,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,25,0.070756,2025-11-11 12:30:39.465057,208.23982018744968,9,9,0.636804
3755,MDT1,1,259250,Frisco Sisal Mat,Hard Goods,Litter Accessories,Mats,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Product,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",24,24,0.0697149062376955,2025-11-11 12:30:39.465057,36.37974290133829,2,2,0.139429812475391
3755,MDT1,1,140166,Frisco 35-in Foldable Crinkle Play Tunnel with 1 Window,Hard Goods,Toys,Interactive Toys,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",16,16,0.0634912913023416,2025-11-11 12:30:39.465057,97.25227492635894,7,7,0.4444390391163912
3755,MDT1,1,214365,Frisco Modern Elevated Tunnel Cat Bed,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0618753007131495,2025-11-11 12:30:39.465057,51.09617499416711,52,52,3.217515637083774
3755,MDT1,1,177907,Frisco 28.5-in Modern Cat Tree & Condo,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0544509703073835,2025-11-11 12:30:39.465057,23.779373156359874,24,24,1.306823287377204
3755,MDT1,1,296670,Frisco Elevated Modern Wrought Iron Cat Bed with Long Faux Fur Cushion,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0544027482306512,2025-11-11 12:30:39.465057,148.7547091827605,149,77,4.189011613760142
3755,MDT1,2,296670,Frisco Elevated Modern Wrought Iron Cat Bed with Long Faux Fur Cushion,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0544027482306512,2025-11-11 12:30:39.465057,148.7547091827605,149,72,3.9169978726068866
3755,MDT1,2,837758,Frisco Foldable Play Tunnel with Mesh Cat Toy,Hard Goods,Toys,Interactive Toys,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,48,0.0536594610388071,2025-11-11 12:30:39.465057,112.99735837614527,3,3,0.16097838311642132
3755,MDT1,2,139518,Frisco Birthday Cake Dog & Cat Hat,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,50,0.052896,2025-11-11 12:30:39.465057,73.98126021987729,2,2,0.105792
3755,MDT1,2,214369,Frisco Double Cube Stackable & Collapsible Cat Condo,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0457765,2025-11-11 12:30:39.465057,72.34773781780282,73,73,3.3416845
3755,MDT1,2,174775,Frisco Latex Squeaky Puppy Toy,Hard Goods,Toys,Chew Toys,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,144,0.044172377718323,2025-11-11 12:30:39.465057,81.38938014509873,1,1,0.044172377718323
3755,MDT1,2,214363,Frisco Modern Elevated Cat Bed,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0408377646277859,2025-11-11 12:30:39.465057,26.890513214290536,27,27,1.1026196449502192
3755,MDT1,2,373445,Frisco Hexagon Wall Mounted Cat Wall Shelf,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,1,0.0345041179150084,2025-11-11 12:30:39.465057,26.579046360282604,27,27,0.9316111837052269
3755,MDT1,1,296671,Frisco Elevated Modern Wrought Iron Cat Bed with Long Faux Fur Cushion,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0317366613043542,2025-11-11 12:30:39.465057,22.15657456401651,23,1,0.0317366613043542
3755,MDT1,2,296671,Frisco Elevated Modern Wrought Iron Cat Bed with Long Faux Fur Cushion,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0317366613043542,2025-11-11 12:30:39.465057,22.15657456401651,23,22,0.6982065486957925
3755,MDT1,2,907014,Frisco Slow Feeder Insert,Hard Goods,Bowls & Feeders,Bowls & Diners,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,50,0.027608,2025-11-11 12:30:39.465057,52.15639584888312,2,2,0.055216
3755,MDT1,2,248629,Frisco Dog & Cat Birthday Bandana,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,250,0.024,2025-11-11 12:30:39.465057,97.2774863834647,1,1,0.024
3755,MDT1,2,608214,Frisco Dog & Cat Birthday Bandana,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,144,0.024,2025-11-11 12:30:39.465057,94.05664829444122,1,1,0.024
3755,MDT1,2,162803,Frisco Dog & Cat Birthday Bandana,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,150,0.019575,2025-11-11 12:30:39.465057,428.14374441288186,3,3,0.058725
3755,TLA,1,252559,Frisco Sofa Pet Bed with Removable Cover,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.2801283614201608,2025-11-11 12:30:39.465057,69.28126034564255,70,70,19.608985299411255
3755,TLA,1,252556,Frisco Sofa Pet Bed with Removable Cover,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.2156740481730442,2025-11-11 12:30:39.465057,57.61108295503553,58,58,12.509094794036564
3755,TLA,1,252557,Frisco Sofa Pet Bed with Removable Cover,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.215673,2025-11-11 12:30:39.465057,50.835858446744226,51,51,10.999323
3755,TLA,1,156782,Frisco Deluxe Foldable Wooden Carpeted Cat & Dog Stairs,Hard Goods,Containment & Gear,Gear,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.146048569427514,2025-11-11 12:30:39.465057,279.562942382474,280,142,20.73889685870699
3755,TLA,2,156782,Frisco Deluxe Foldable Wooden Carpeted Cat & Dog Stairs,Hard Goods,Containment & Gear,Gear,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.146048569427514,2025-11-11 12:30:39.465057,279.562942382474,280,138,20.154702580996933
3755,TLA,1,156781,Frisco Deluxe Foldable Wooden Carpeted Cat & Dog Stairs,Hard Goods,Containment & Gear,Gear,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0843983498313296,2025-11-11 12:30:39.465057,135.68807223259057,136,1,0.0843983498313296
3755,TLA,2,156781,Frisco Deluxe Foldable Wooden Carpeted Cat & Dog Stairs,Hard Goods,Containment & Gear,Gear,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0843983498313296,2025-11-11 12:30:39.465057,135.68807223259057,136,135,11.393777227229496
3755,TLA,2,315715,Frisco Washable Dog Potty Pads,Hard Goods,Waste Management,Potty Pads & Diapers,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",18,18,0.078585,2025-11-11 12:30:39.465057,220.87074748407088,13,13,1.021605
3755,TLA,2,177904,Frisco 47.5-in Modern Cat Tree & Condo,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.076232099402542,2025-11-11 12:30:39.465057,58.33973022214596,59,59,4.497693864749978
3755,TLA,2,139519,Frisco Birthday Cake Dog & Cat Hat,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,25,0.070756,2025-11-11 12:30:39.465057,1320.1437820151843,53,53,3.750068
3755,TLA,2,259250,Frisco Sisal Mat,Hard Goods,Litter Accessories,Mats,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Product,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",24,24,0.0697149062376955,2025-11-11 12:30:39.465057,244.2944025033249,11,11,0.7668639686146504
3755,TLA,2,306999,"Frisco Collapsible Cat Cage, Litter Box, & Mat",Hard Goods,Containment & Gear,Containment,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",6,6,0.065348,2025-11-11 12:30:39.465057,270.5397529868145,46,46,3.006008
3755,TLA,2,140166,Frisco 35-in Foldable Crinkle Play Tunnel with 1 Window,Hard Goods,Toys,Interactive Toys,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",16,16,0.0634912913023416,2025-11-11 12:30:39.465057,644.6943097574067,41,41,2.603142943396006
3755,TLA,2,214365,Frisco Modern Elevated Tunnel Cat Bed,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0618753007131495,2025-11-11 12:30:39.465057,97.74158847469774,98,98,6.063779469888651
3755,TLA,2,289341,"Frisco Animal Series Cat Condo, Sloth",Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0597479518571981,2025-11-11 12:30:39.465057,48.3355174675111,49,49,2.9276496410027066
3755,TLA,1,177907,Frisco 28.5-in Modern Cat Tree & Condo,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0544509703073835,2025-11-11 12:30:39.465057,64.43089151482799,65,1,0.0544509703073835
3755,TLA,2,177907,Frisco 28.5-in Modern Cat Tree & Condo,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0544509703073835,2025-11-11 12:30:39.465057,64.43089151482799,65,64,3.484862099672544
3755,TLA,2,296670,Frisco Elevated Modern Wrought Iron Cat Bed with Long Faux Fur Cushion,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0544027482306512,2025-11-11 12:30:39.465057,321.454423200389,322,79,4.297817110221445
3755,TLA,3,296670,Frisco Elevated Modern Wrought Iron Cat Bed with Long Faux Fur Cushion,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0544027482306512,2025-11-11 12:30:39.465057,321.454423200389,322,243,13.219867820048242
3755,TLA,3,837758,Frisco Foldable Play Tunnel with Mesh Cat Toy,Hard Goods,Toys,Interactive Toys,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,48,0.0536594610388071,2025-11-11 12:30:39.465057,819.558664854383,18,18,0.9658702986985278
3755,TLA,3,139518,Frisco Birthday Cake Dog & Cat Hat,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,50,0.052896,2025-11-11 12:30:39.465057,425.90574217804954,9,9,0.476064
3755,TLA,3,214369,Frisco Double Cube Stackable & Collapsible Cat Condo,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0457765,2025-11-11 12:30:39.465057,108.65775679454845,109,109,4.9896385
3755,TLA,3,174775,Frisco Latex Squeaky Puppy Toy,Hard Goods,Toys,Chew Toys,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,144,0.044172377718323,2025-11-11 12:30:39.465057,588.4634752673668,5,5,0.22086188859161499
3755,TLA,3,214363,Frisco Modern Elevated Cat Bed,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0408377646277859,2025-11-11 12:30:39.465057,58.58466354380241,59,59,2.409428113039368
3755,TLA,3,816686,Frisco Plush Cat & Dog Throw Blanket,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,18,0.0405502783235155,2025-11-11 12:30:39.465057,280.4958776986244,16,16,0.648804453176248
3755,TLA,3,373445,Frisco Hexagon Wall Mounted Cat Wall Shelf,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,1,0.0345041179150084,2025-11-11 12:30:39.465057,62.43508281563764,63,63,2.1737594286455293
3755,TLA,3,213844,Frisco Plush Dangly Egg Buddy Cat Toy with Catnip,Hard Goods,Toys,Plush Toys,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,256,0.0323047348228578,2025-11-11 12:30:39.465057,638.5558350293584,3,3,0.09691420446857339
3755,TLA,3,2085606,"Frisco Capybara Plush, Ball, Crinkle & Spring Variety Pack Cat Toy with Silvervine & Catnip",Hard Goods,Toys,Subscription Boxes & Variety Packs,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,72,0.032042085076992,2025-11-11 12:30:39.465057,759.2833552410558,11,11,0.352462935846912
3755,TLA,2,296671,Frisco Elevated Modern Wrought Iron Cat Bed with Long Faux Fur Cushion,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0317366613043542,2025-11-11 12:30:39.465057,64.04473116622539,65,1,0.0317366613043542
3755,TLA,3,296671,Frisco Elevated Modern Wrought Iron Cat Bed with Long Faux Fur Cushion,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0317366613043542,2025-11-11 12:30:39.465057,64.04473116622539,65,64,2.031146323478669
3755,TLA,3,907014,Frisco Slow Feeder Insert,Hard Goods,Bowls & Feeders,Bowls & Diners,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,50,0.027608,2025-11-11 12:30:39.465057,411.7726142942457,9,9,0.248472
3755,TLA,3,248629,Frisco Dog & Cat Birthday Bandana,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,250,0.024,2025-11-11 12:30:39.465057,547.0605388147144,3,3,0.07200000000000001
3755,TLA,3,608214,Frisco Dog & Cat Birthday Bandana,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,144,0.024,2025-11-11 12:30:39.465057,495.5013593195472,4,4,0.096
3755,TLA,3,608206,Frisco Dog & Cat Birthday Bandana,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,288,0.024,2025-11-11 12:30:39.465057,325.19060684807016,2,2,0.048
3755,TLA,3,162803,Frisco Dog & Cat Birthday Bandana,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,150,0.019575,2025-11-11 12:30:39.465057,2421.7900146337993,17,17,0.332775
3755,TNY,1,252559,Frisco Sofa Pet Bed with Removable Cover,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.2801283614201608,2025-11-11 12:30:39.465057,21.773443825107762,22,22,6.162823951243538
3755,TNY,1,252556,Frisco Sofa Pet Bed with Removable Cover,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.2156740481730442,2025-11-11 12:30:39.465057,15.631418261067969,16,16,3.450784770768707
3755,TNY,1,252557,Frisco Sofa Pet Bed with Removable Cover,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.215673,2025-11-11 12:30:39.465057,12.443196442225165,13,13,2.803749
3755,TNY,1,156782,Frisco Deluxe Foldable Wooden Carpeted Cat & Dog Stairs,Hard Goods,Containment & Gear,Gear,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.146048569427514,2025-11-11 12:30:39.465057,76.82786098886798,77,77,11.245739845918578
3755,TNY,1,156781,Frisco Deluxe Foldable Wooden Carpeted Cat & Dog Stairs,Hard Goods,Containment & Gear,Gear,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0843983498313296,2025-11-11 12:30:39.465057,28.556076981799837,29,29,2.4475521451085585
3755,TNY,1,315715,Frisco Washable Dog Potty Pads,Hard Goods,Waste Management,Potty Pads & Diapers,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",18,18,0.078585,2025-11-11 12:30:39.465057,193.12925251592912,11,11,0.8644350000000001
3755,TNY,1,177904,Frisco 47.5-in Modern Cat Tree & Condo,Hard Goods,Beds & Furniture,Furniture,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.076232099402542,2025-11-11 12:30:39.465057,12.937833323217465,13,13,0.991017292233046
3755,TNY,1,139519,Frisco Birthday Cake Dog & Cat Hat,Hard Goods,Apparel,Apparel,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Colorway,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",0,25,0.070756,2025-11-11 12:30:39.465057,1579.6163977973658,64,64,4.528384
3755,TNY,1,259250,Frisco Sisal Mat,Hard Goods,Litter Accessories,Mats,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Product,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",24,24,0.0697149062376955,2025-11-11 12:30:39.465057,219.3258545953368,10,10,0.697149062376955
3755,TNY,1,306999,"Frisco Collapsible Cat Cage, Litter Box, & Mat",Hard Goods,Containment & Gear,Containment,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",6,6,0.065348,2025-11-11 12:30:39.465057,233.46024701318564,39,39,2.548572
3755,TNY,1,140166,Frisco 35-in Foldable Crinkle Play Tunnel with 1 Window,Hard Goods,Toys,Interactive Toys,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",16,16,0.0634912913023416,2025-11-11 12:30:39.465057,570.0534153162341,36,36,2.2856864868842974
3755,TNY,1,214365,Frisco Modern Elevated Tunnel Cat Bed,Hard Goods,Beds & Furniture,Beds,Frisco,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,SKU,0,"3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD",1,1,0.0618753007131495,2025-11-11 12:30:39.465057,29.162236531135147,30,30,1.856259021394485
